Day_1;Day_2;Day_3;Day_4;Day_5;Day_6;Day_7;Target
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;1
23270;23270;23270;23270;23270;23270;23280;0
23270;23270;23270;23270;23270;23280;23280;0
23270;23270;23270;23270;23280;23280;23280;0
23270;23270;23270;23280;23280;23280;23280;0
23270;23270;23280;23280;23280;23280;23280;0
23270;23280;23280;23280;23280;23280;23280;0
23280;23280;23280;23280;23280;23280;23280;0
23280;23280;23280;23280;23280;23280;23270;1
23280;23280;23280;23280;23280;23270;23280;0
23280;23280;23280;23280;23270;23280;23280;0
23280;23280;23280;23270;23280;23280;23280;0
23280;23280;23270;23280;23280;23280;23280;1
23280;23270;23280;23280;23280;23280;23290;0
23270;23280;23280;23280;23280;23290;23290;0
23280;23280;23280;23280;23290;23290;23290;0
23280;23280;23280;23290;23290;23290;23280;0
23280;23280;23290;23290;23290;23280;23280;0
23280;23290;23290;23290;23280;23280;23280;0
23290;23290;23290;23280;23280;23280;23280;0
23290;23290;23280;23280;23280;23280;23280;0
23290;23280;23280;23280;23280;23280;23280;0
23280;23280;23280;23280;23280;23280;23270;0
23280;23280;23280;23280;23280;23270;23270;0
23280;23280;23280;23280;23270;23270;23270;0
23280;23280;23280;23270;23270;23270;23270;0
23280;23280;23270;23270;23270;23270;23270;0
23280;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23265;0
23270;23270;23270;23270;23270;23265;23260;1
23270;23270;23270;23270;23265;23260;23270;0
23270;23270;23270;23265;23260;23270;23270;0
23270;23270;23265;23260;23270;23270;23265;0
23270;23265;23260;23270;23270;23265;23265;0
23265;23260;23270;23270;23265;23265;23265;0
23260;23270;23270;23265;23265;23265;23240;1
23270;23270;23265;23265;23265;23240;23250;0
23270;23265;23265;23265;23240;23250;23250;1
23265;23265;23265;23240;23250;23250;23260;0
23265;23265;23240;23250;23250;23260;23260;0
23265;23240;23250;23250;23260;23260;23260;0
23240;23250;23250;23260;23260;23260;23260;0
23250;23250;23260;23260;23260;23260;23230;0
23250;23260;23260;23260;23260;23230;23230;0
23260;23260;23260;23260;23230;23230;23230;0
23260;23260;23260;23230;23230;23230;23230;0
23260;23260;23230;23230;23230;23230;23220;0
23260;23230;23230;23230;23230;23220;23220;0
23230;23230;23230;23230;23220;23220;23220;0
23230;23230;23230;23220;23220;23220;23220;0
23230;23230;23220;23220;23220;23220;23220;0
23230;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23220;0
23220;23220;23220;23220;23220;23220;23190;1
23220;23220;23220;23220;23220;23190;23215;0
23220;23220;23220;23220;23190;23215;23215;0
23220;23220;23220;23190;23215;23215;23215;0
23220;23220;23190;23215;23215;23215;23215;0
23220;23190;23215;23215;23215;23215;23190;0
23190;23215;23215;23215;23215;23190;23190;0
23215;23215;23215;23215;23190;23190;23190;0
23215;23215;23215;23190;23190;23190;23170;0
23215;23215;23190;23190;23190;23170;23150;0
23215;23190;23190;23190;23170;23150;23150;0
23190;23190;23190;23170;23150;23150;23150;1
23190;23190;23170;23150;23150;23150;23160;0
23190;23170;23150;23150;23150;23160;23160;0
23170;23150;23150;23150;23160;23160;23160;0
23150;23150;23150;23160;23160;23160;23160;0
23150;23150;23160;23160;23160;23160;23160;0
23150;23160;23160;23160;23160;23160;23160;0
23160;23160;23160;23160;23160;23160;23160;0
23160;23160;23160;23160;23160;23160;23160;0
23160;23160;23160;23160;23160;23160;23160;1
23160;23160;23160;23160;23160;23160;23165;0
23160;23160;23160;23160;23160;23165;23165;0
23160;23160;23160;23160;23165;23165;23165;0
23160;23160;23160;23165;23165;23165;23165;0
23160;23160;23165;23165;23165;23165;23165;0
23160;23165;23165;23165;23165;23165;23165;0
23165;23165;23165;23165;23165;23165;23160;0
23165;23165;23165;23165;23165;23160;23160;0
23165;23165;23165;23165;23160;23160;23150;0
23165;23165;23165;23160;23160;23150;23140;0
23165;23165;23160;23160;23150;23140;23140;0
23165;23160;23160;23150;23140;23140;23140;0
23160;23160;23150;23140;23140;23140;23130;0
23160;23150;23140;23140;23140;23130;23110;1
23150;23140;23140;23140;23130;23110;23120;0
23140;23140;23140;23130;23110;23120;23110;0
23140;23140;23130;23110;23120;23110;23090;0
23140;23130;23110;23120;23110;23090;23090;0
23130;23110;23120;23110;23090;23090;23090;0
23110;23120;23110;23090;23090;23090;23060;1
23120;23110;23090;23090;23090;23060;23090;0
23110;23090;23090;23090;23060;23090;23090;0
23090;23090;23090;23060;23090;23090;23090;0
23090;23090;23060;23090;23090;23090;23090;0
23090;23060;23090;23090;23090;23090;23090;0
23060;23090;23090;23090;23090;23090;23090;0
23090;23090;23090;23090;23090;23090;23090;0
23090;23090;23090;23090;23090;23090;23090;0
23090;23090;23090;23090;23090;23090;23090;0
23090;23090;23090;23090;23090;23090;23090;1
23090;23090;23090;23090;23090;23090;23105;0
23090;23090;23090;23090;23090;23105;23105;0
23090;23090;23090;23090;23105;23105;23105;1
23090;23090;23090;23105;23105;23105;23110;1
23090;23090;23105;23105;23105;23110;23120;0
23090;23105;23105;23105;23110;23120;23120;0
23105;23105;23105;23110;23120;23120;23110;0
23105;23105;23110;23120;23120;23110;23100;0
23105;23110;23120;23120;23110;23100;23100;0
23110;23120;23120;23110;23100;23100;23100;1
23120;23120;23110;23100;23100;23100;23110;1
23120;23110;23100;23100;23100;23110;23120;0
23110;23100;23100;23100;23110;23120;23120;0
23100;23100;23100;23110;23120;23120;23110;1
23100;23100;23110;23120;23120;23110;23125;0
23100;23110;23120;23120;23110;23125;23125;0
23110;23120;23120;23110;23125;23125;23125;1
23120;23120;23110;23125;23125;23125;23140;0
23120;23110;23125;23125;23125;23140;23140;0
23110;23125;23125;23125;23140;23140;23140;0
23125;23125;23125;23140;23140;23140;23140;0
23125;23125;23140;23140;23140;23140;23140;0
23125;23140;23140;23140;23140;23140;23140;0
23140;23140;23140;23140;23140;23140;23140;1
23140;23140;23140;23140;23140;23140;23170;0
23140;23140;23140;23140;23140;23170;23165;0
23140;23140;23140;23140;23170;23165;23160;0
23140;23140;23140;23170;23165;23160;23160;0
23140;23140;23170;23165;23160;23160;23160;0
23140;23170;23165;23160;23160;23160;23160;0
23170;23165;23160;23160;23160;23160;23160;1
23165;23160;23160;23160;23160;23160;23170;0
23160;23160;23160;23160;23160;23170;23170;0
23160;23160;23160;23160;23170;23170;23170;1
23160;23160;23160;23170;23170;23170;23190;0
23160;23160;23170;23170;23170;23190;23175;0
23160;23170;23170;23170;23190;23175;23175;0
23170;23170;23170;23190;23175;23175;23175;0
23170;23170;23190;23175;23175;23175;23160;0
23170;23190;23175;23175;23175;23160;23160;1
23190;23175;23175;23175;23160;23160;23170;0
23175;23175;23175;23160;23160;23170;23170;0
23175;23175;23160;23160;23170;23170;23160;0
23175;23160;23160;23170;23170;23160;23160;0
23160;23160;23170;23170;23160;23160;23160;0
23160;23170;23170;23160;23160;23160;23160;1
23170;23170;23160;23160;23160;23160;23180;0
23170;23160;23160;23160;23160;23180;23180;0
23160;23160;23160;23160;23180;23180;23180;0
23160;23160;23160;23180;23180;23180;23160;0
23160;23160;23180;23180;23180;23160;23160;0
23160;23180;23180;23180;23160;23160;23160;0
23180;23180;23180;23160;23160;23160;23160;0
23180;23180;23160;23160;23160;23160;23160;0
23180;23160;23160;23160;23160;23160;23160;0
23160;23160;23160;23160;23160;23160;23160;0
23160;23160;23160;23160;23160;23160;23160;0
23160;23160;23160;23160;23160;23160;23160;0
23160;23160;23160;23160;23160;23160;23160;1
23160;23160;23160;23160;23160;23160;23165;1
23160;23160;23160;23160;23160;23165;23170;0
23160;23160;23160;23160;23165;23170;23170;0
23160;23160;23160;23165;23170;23170;23165;0
23160;23160;23165;23170;23170;23165;23155;0
23160;23165;23170;23170;23165;23155;23155;0
23165;23170;23170;23165;23155;23155;23155;0
23170;23170;23165;23155;23155;23155;23150;0
23170;23165;23155;23155;23155;23150;23140;0
23165;23155;23155;23155;23150;23140;23140;0
23155;23155;23155;23150;23140;23140;23140;0
23155;23155;23150;23140;23140;23140;23140;0
23155;23150;23140;23140;23140;23140;23140;0
23150;23140;23140;23140;23140;23140;23140;0
23140;23140;23140;23140;23140;23140;23140;1
23140;23140;23140;23140;23140;23140;23150;0
23140;23140;23140;23140;23140;23150;23150;0
23140;23140;23140;23140;23150;23150;23150;1
23140;23140;23140;23150;23150;23150;23160;0
23140;23140;23150;23150;23150;23160;23160;0
23140;23150;23150;23150;23160;23160;23160;0
23150;23150;23150;23160;23160;23160;23150;1
23150;23150;23160;23160;23160;23150;23160;0
23150;23160;23160;23160;23150;23160;23160;0
23160;23160;23160;23150;23160;23160;23140;1
23160;23160;23150;23160;23160;23140;23150;0
23160;23150;23160;23160;23140;23150;23150;0
23150;23160;23160;23140;23150;23150;23150;0
23160;23160;23140;23150;23150;23150;23140;1
23160;23140;23150;23150;23150;23140;23150;0
23140;23150;23150;23150;23140;23150;23150;0
23150;23150;23150;23140;23150;23150;23150;0
23150;23150;23140;23150;23150;23150;23150;0
23150;23140;23150;23150;23150;23150;23150;0
23140;23150;23150;23150;23150;23150;23150;1
23150;23150;23150;23150;23150;23150;23160;0
23150;23150;23150;23150;23150;23160;23160;0
23150;23150;23150;23150;23160;23160;23160;0
23150;23150;23150;23160;23160;23160;23140;0
23150;23150;23160;23160;23160;23140;23140;0
23150;23160;23160;23160;23140;23140;23140;0
23160;23160;23160;23140;23140;23140;23140;1
23160;23160;23140;23140;23140;23140;23145;0
23160;23140;23140;23140;23140;23145;23145;0
23140;23140;23140;23140;23145;23145;23145;0
23140;23140;23140;23145;23145;23145;23140;1
23140;23140;23145;23145;23145;23140;23150;0
23140;23145;23145;23145;23140;23150;23150;0
23145;23145;23145;23140;23150;23150;23150;0
23145;23145;23140;23150;23150;23150;23070;0
23145;23140;23150;23150;23150;23070;23060;0
23140;23150;23150;23150;23070;23060;23060;0
23150;23150;23150;23070;23060;23060;23040;1
23150;23150;23070;23060;23060;23040;23050;0
23150;23070;23060;23060;23040;23050;23050;0
23070;23060;23060;23040;23050;23050;23050;0
23060;23060;23040;23050;23050;23050;23050;0
23060;23040;23050;23050;23050;23050;23050;0
23040;23050;23050;23050;23050;23050;23050;1
23050;23050;23050;23050;23050;23050;23060;1
23050;23050;23050;23050;23050;23060;23110;0
23050;23050;23050;23050;23060;23110;23110;0
23050;23050;23050;23060;23110;23110;23110;1
23050;23050;23060;23110;23110;23110;23120;0
23050;23060;23110;23110;23110;23120;23120;0
23060;23110;23110;23110;23120;23120;23120;0
23110;23110;23110;23120;23120;23120;23100;1
23110;23110;23120;23120;23120;23100;23110;0
23110;23120;23120;23120;23100;23110;23110;0
23120;23120;23120;23100;23110;23110;23110;1
23120;23120;23100;23110;23110;23110;23120;0
23120;23100;23110;23110;23110;23120;23120;0
23100;23110;23110;23110;23120;23120;23120;0
23110;23110;23110;23120;23120;23120;23110;0
23110;23110;23120;23120;23120;23110;23100;0
23110;23120;23120;23120;23110;23100;23100;0
23120;23120;23120;23110;23100;23100;23100;0
23120;23120;23110;23100;23100;23100;23100;0
23120;23110;23100;23100;23100;23100;23100;0
23110;23100;23100;23100;23100;23100;23100;1
23100;23100;23100;23100;23100;23100;23120;0
23100;23100;23100;23100;23100;23120;23100;0
23100;23100;23100;23100;23120;23100;23100;0
23100;23100;23100;23120;23100;23100;23100;1
23100;23100;23120;23100;23100;23100;23120;0
23100;23120;23100;23100;23100;23120;23120;0
23120;23100;23100;23100;23120;23120;23110;1
23100;23100;23100;23120;23120;23110;23120;0
23100;23100;23120;23120;23110;23120;23110;0
23100;23120;23120;23110;23120;23110;23110;0
23120;23120;23110;23120;23110;23110;23110;1
23120;23110;23120;23110;23110;23110;23120;1
23110;23120;23110;23110;23110;23120;23130;0
23120;23110;23110;23110;23120;23130;23130;0
23110;23110;23110;23120;23130;23130;23120;0
23110;23110;23120;23130;23130;23120;23110;0
23110;23120;23130;23130;23120;23110;23110;0
23120;23130;23130;23120;23110;23110;23110;0
23130;23130;23120;23110;23110;23110;23110;0
23130;23120;23110;23110;23110;23110;23110;0
23120;23110;23110;23110;23110;23110;23095;0
23110;23110;23110;23110;23110;23095;23070;0
23110;23110;23110;23110;23095;23070;23050;0
23110;23110;23110;23095;23070;23050;23050;0
23110;23110;23095;23070;23050;23050;23050;0
23110;23095;23070;23050;23050;23050;23050;0
23095;23070;23050;23050;23050;23050;23050;0
23070;23050;23050;23050;23050;23050;23040;0
23050;23050;23050;23050;23050;23040;23040;0
23050;23050;23050;23050;23040;23040;23030;0
23050;23050;23050;23040;23040;23030;23030;0
23050;23050;23040;23040;23030;23030;23030;0
23050;23040;23040;23030;23030;23030;23030;0
23040;23040;23030;23030;23030;23030;23000;0
23040;23030;23030;23030;23030;23000;22900;1
23030;23030;23030;23030;23000;22900;22910;1
23030;23030;23030;23000;22900;22910;22930;0
23030;23030;23000;22900;22910;22930;22930;0
23030;23000;22900;22910;22930;22930;22930;1
23000;22900;22910;22930;22930;22930;22940;0
22900;22910;22930;22930;22930;22940;22935;0
22910;22930;22930;22930;22940;22935;22910;0
22930;22930;22930;22940;22935;22910;22910;1
22930;22930;22940;22935;22910;22910;22915;0
22930;22940;22935;22910;22910;22915;22915;0
22940;22935;22910;22910;22915;22915;22915;1
22935;22910;22910;22915;22915;22915;22925;0
22910;22910;22915;22915;22915;22925;22925;0
22910;22915;22915;22915;22925;22925;22900;0
22915;22915;22915;22925;22925;22900;22880;1
22915;22915;22925;22925;22900;22880;22890;0
22915;22925;22925;22900;22880;22890;22890;0
22925;22925;22900;22880;22890;22890;22890;0
22925;22900;22880;22890;22890;22890;22880;0
22900;22880;22890;22890;22890;22880;22870;1
22880;22890;22890;22890;22880;22870;22880;0
22890;22890;22890;22880;22870;22880;22880;0
22890;22890;22880;22870;22880;22880;22880;0
22890;22880;22870;22880;22880;22880;22880;0
22880;22870;22880;22880;22880;22880;22880;0
22870;22880;22880;22880;22880;22880;22865;0
22880;22880;22880;22880;22880;22865;22860;1
22880;22880;22880;22880;22865;22860;22870;0
22880;22880;22880;22865;22860;22870;22870;0
22880;22880;22865;22860;22870;22870;22870;0
22880;22865;22860;22870;22870;22870;22870;0
22865;22860;22870;22870;22870;22870;22870;0
22860;22870;22870;22870;22870;22870;22870;0
22870;22870;22870;22870;22870;22870;22870;0
22870;22870;22870;22870;22870;22870;22860;0
22870;22870;22870;22870;22870;22860;22860;1
22870;22870;22870;22870;22860;22860;22870;0
22870;22870;22870;22860;22860;22870;22870;0
22870;22870;22860;22860;22870;22870;22870;1
22870;22860;22860;22870;22870;22870;22875;0
22860;22860;22870;22870;22870;22875;22870;0
22860;22870;22870;22870;22875;22870;22860;0
22870;22870;22870;22875;22870;22860;22860;0
22870;22870;22875;22870;22860;22860;22860;0
22870;22875;22870;22860;22860;22860;22860;0
22875;22870;22860;22860;22860;22860;22860;0
22870;22860;22860;22860;22860;22860;22860;1
22860;22860;22860;22860;22860;22860;22870;0
22860;22860;22860;22860;22860;22870;22860;0
22860;22860;22860;22860;22870;22860;22860;0
22860;22860;22860;22870;22860;22860;22860;0
22860;22860;22870;22860;22860;22860;22860;0
22860;22870;22860;22860;22860;22860;22860;0
22870;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22850;1
22860;22860;22860;22860;22860;22850;22860;0
22860;22860;22860;22860;22850;22860;22860;0
22860;22860;22860;22850;22860;22860;22860;0
22860;22860;22850;22860;22860;22860;22860;0
22860;22850;22860;22860;22860;22860;22860;0
22850;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22860;0
22860;22860;22860;22860;22860;22860;22855;0
22860;22860;22860;22860;22860;22855;22855;0
22860;22860;22860;22860;22855;22855;22855;0
22860;22860;22860;22855;22855;22855;22855;0
22860;22860;22855;22855;22855;22855;22855;0
22860;22855;22855;22855;22855;22855;22855;0
22855;22855;22855;22855;22855;22855;22855;0
22855;22855;22855;22855;22855;22855;22855;0
22855;22855;22855;22855;22855;22855;22855;0
22855;22855;22855;22855;22855;22855;22850;0
